time_of_day,value,date,time,GlobalR,DirectR,DiffuseR,AirT,CellT,WS,WD,P,RH,daylight_level
09:00:00,0.0288053,2021-02-07,2021-02-07 09:00:00,0.0,0.0,0.0,-5.86,-8.52667,0.0,256.0,883.05,28.4266,中
09:05:00,0.0651173,2021-02-07,2021-02-07 09:05:00,10.3833,7.9305,0.0,-5.92,-8.29333,0.0,256.0,883.183,28.6334,中
09:10:00,0.101395,2021-02-07,2021-02-07 09:10:00,18.2833,13.9357,8.78333,-5.6,-8.185,0.0,256.0,883.287,28.3683,中
09:15:00,0.134858,2021-02-07,2021-02-07 09:15:00,21.7833,16.626,15.65,-4.28833,-8.05667,0.0,256.0,883.325,27.9217,中
09:20:00,0.174242,2021-02-07,2021-02-07 09:20:00,29.5333,22.5548,21.4333,-2.15667,-7.66,0.0,256.0,883.396,24.4267,中
09:25:00,0.22673,2021-02-07,2021-02-07 09:25:00,36.6833,28.05,27.6667,-2.59667,-7.47166,0.0,59.8333,883.472,23.7883,中
09:30:00,0.292656,2021-02-07,2021-02-07 09:30:00,44.85,34.2847,34.2333,-5.105,-7.36666,0.00166667,54.6667,883.581,26.3583,中
09:35:00,0.36204,2021-02-07,2021-02-07 09:35:00,53.55,40.9148,40.8,-6.01167,-7.28,0.0,60.0333,883.688,28.79,中
09:40:00,0.447768,2021-02-07,2021-02-07 09:40:00,65.35,49.9545,46.4167,-5.71,-6.74333,0.0,163.183,883.801,29.3317,中
09:45:00,0.569194,2021-02-07,2021-02-07 09:45:00,87.8833,67.1288,51.2333,-5.40833,-6.50833,0.0,305.983,883.837,29.4583,中
09:50:00,0.794793,2021-02-07,2021-02-07 09:50:00,104.233,79.6875,51.3167,-4.97833,-6.09,0.0,254.15,883.875,29.305,中
09:55:00,1.34012,2021-02-07,2021-02-07 09:55:00,252.933,192.984,80.25,-4.74167,-5.26,0.0,210.967,883.875,28.48,中
10:00:00,2.09367,2021-02-07,2021-02-07 10:00:00,372.4,284.491,100.617,-4.09666,-3.085,0.0,230.233,884.043,28.28,中
10:05:00,2.89388,2021-02-07,2021-02-07 10:05:00,433.033,331.092,107.517,-3.54167,-0.436667,0.0,241.45,884.037,27.265,中
10:10:00,3.38881,2021-02-07,2021-02-07 10:10:00,456.033,348.789,108.283,-3.03167,2.12167,0.0,240.983,884.019,27.9133,中
10:15:00,3.71225,2021-02-07,2021-02-07 10:15:00,482.85,369.266,110.7,-1.96,4.675,0.0,240.0,884.068,25.7867,中
10:20:00,3.91734,2021-02-07,2021-02-07 10:20:00,508.417,388.939,112.8,-1.475,6.91167,0.0,240.117,884.15,25.2317,中
10:25:00,4.11943,2021-02-07,2021-02-07 10:25:00,520.183,397.902,111.8,-0.983334,9.16333,0.0,240.933,884.155,25.1767,中
10:30:00,4.29995,2021-02-07,2021-02-07 10:30:00,542.75,415.102,112.733,-0.208333,11.3833,0.0,241.0,884.18,24.4333,中
10:35:00,4.48348,2021-02-07,2021-02-07 10:35:00,565.733,432.735,114.083,0.508334,13.5083,0.0,241.0,884.249,23.535,中
10:40:00,4.66651,2021-02-07,2021-02-07 10:40:00,580.367,443.802,114.5,1.16167,15.3667,0.0,241.117,884.282,23.4983,中
10:45:00,4.79789,2021-02-07,2021-02-07 10:45:00,584.767,447.155,113.6,2.035,16.92,0.0,295.35,884.265,22.4783,中
10:50:00,4.95335,2021-02-07,2021-02-07 10:50:00,614.35,469.978,116.35,2.13167,15.9817,0.0,302.0,884.248,22.5917,中
10:55:00,5.12885,2021-02-07,2021-02-07 10:55:00,632.25,483.608,116.483,1.865,15.7283,0.0,303.283,884.305,23.04,中
11:00:00,5.32893,2021-02-07,2021-02-07 11:00:00,653.483,499.876,117.6,2.0,15.78,0.0,305.383,884.391,22.7067,中
11:05:00,5.50193,2021-02-07,2021-02-07 11:05:00,669.2,511.798,118.467,2.115,16.1067,0.0,299.433,884.35,22.8517,中
11:10:00,5.66089,2021-02-07,2021-02-07 11:10:00,686.933,525.44,120.333,2.37833,16.66,0.0,304.217,884.318,22.645,中
11:15:00,5.81283,2021-02-07,2021-02-07 11:15:00,700.483,535.806,122.55,2.655,18.3583,0.0,304.65,884.323,22.24,中
11:20:00,5.93469,2021-02-07,2021-02-07 11:20:00,706.633,540.536,125.333,3.085,20.2067,0.0,305.9,884.4,21.5683,中
11:25:00,5.99286,2021-02-07,2021-02-07 11:25:00,718.867,550.112,129.833,3.44667,21.3817,0.0,306.017,884.38,20.985,中
11:30:00,5.91838,2021-02-07,2021-02-07 11:30:00,610.183,466.255,117.133,3.73833,22.2183,0.0,306.65,884.36,20.4917,中
11:35:00,5.95448,2021-02-07,2021-02-07 11:35:00,705.65,539.708,128.8,4.20667,23.0617,0.0,306.933,884.348,19.9283,中
11:40:00,6.11846,2021-02-07,2021-02-07 11:40:00,745.267,569.747,139.85,5.11,25.3,0.0,307.0,884.373,18.965,中
11:45:00,6.52891,2021-02-07,2021-02-07 11:45:00,792.3,605.587,174.333,6.065,27.4817,0.0,306.05,884.37,17.6017,中
11:50:00,6.40021,2021-02-07,2021-02-07 11:50:00,728.617,559.1,216.717,7.05166,30.0633,0.0,304.25,884.354,16.545,中
11:55:00,6.31274,2021-02-07,2021-02-07 11:55:00,667.133,507.195,270.983,6.91167,29.5717,0.0,307.567,884.282,15.835,中
12:00:00,5.43748,2021-02-07,2021-02-07 12:00:00,551.017,422.242,288.5,6.51833,29.1033,0.0,310.5,884.3,15.8683,中
12:05:00,4.71116,2021-02-07,2021-02-07 12:05:00,437.967,335.095,284.117,6.60167,27.4883,0.0,311.0,884.285,15.7367,中
12:10:00,3.73156,2021-02-07,2021-02-07 12:10:00,355.983,272.174,278.317,6.47667,24.7617,0.0,312.133,884.328,15.7917,中
12:15:00,3.62407,2021-02-07,2021-02-07 12:15:00,390.433,298.63,292.633,6.56834,22.4533,0.0,313.4,884.353,15.655,中
12:20:00,3.97713,2021-02-07,2021-02-07 12:20:00,507.717,388.492,315.133,6.57,21.4817,0.0,332.767,884.35,15.8033,中
12:25:00,4.22233,2021-02-07,2021-02-07 12:25:00,463.3,354.526,307.567,6.67333,20.765,0.0,343.333,884.332,15.7417,中
12:30:00,4.09987,2021-02-07,2021-02-07 12:30:00,417.15,319.464,304.133,6.5,20.4333,0.0,178.25,884.285,16.3383,中
12:35:00,3.70523,2021-02-07,2021-02-07 12:35:00,395.267,302.328,307.733,6.35167,19.335,0.0,139.333,884.337,16.455,中
12:40:00,3.87121,2021-02-07,2021-02-07 12:40:00,461.1,351.9,334.167,5.95333,17.5683,0.0,95.55,884.327,16.8283,中
12:45:00,3.90882,2021-02-07,2021-02-07 12:45:00,449.15,344.059,318.433,5.71834,16.9117,0.0,116.033,884.31,16.8483,中
12:50:00,3.92938,2021-02-07,2021-02-07 12:50:00,391.0,299.039,297.483,5.51166,16.065,0.0,49.1667,884.315,16.975,中
12:55:00,3.8815,2021-02-07,2021-02-07 12:55:00,441.967,337.633,322.683,5.49167,15.795,0.0,22.7,884.295,16.9767,中
13:00:00,4.22197,2021-02-07,2021-02-07 13:00:00,510.4,390.622,352.55,5.77,16.2967,0.0,24.0,884.21,16.6783,中
13:05:00,4.5765,2021-02-07,2021-02-07 13:05:00,525.467,401.332,356.667,5.93333,16.915,0.0,24.75,884.16,16.4433,中
13:10:00,4.51456,2021-02-07,2021-02-07 13:10:00,479.067,367.353,346.433,6.01833,17.4417,0.0,25.1667,884.178,16.16,中
13:15:00,4.06628,2021-02-07,2021-02-07 13:15:00,399.1,304.954,318.167,6.03167,16.87,0.0,43.35,884.166,16.015,中
13:20:00,3.7288,2021-02-07,2021-02-07 13:20:00,401.567,306.612,303.033,6.02667,15.37,0.0,51.1667,884.16,15.75,中
13:25:00,3.5573,2021-02-07,2021-02-07 13:25:00,409.283,313.421,288.033,6.00167,14.515,0.0,42.8667,884.152,15.9033,中
13:30:00,3.67813,2021-02-07,2021-02-07 13:30:00,426.417,326.732,304.583,6.14334,14.37,0.0,151.133,884.188,15.935,中
13:35:00,3.69509,2021-02-07,2021-02-07 13:35:00,407.033,311.852,315.183,6.33,14.4817,0.0,84.55,884.177,15.9617,中
13:40:00,3.64183,2021-02-07,2021-02-07 13:40:00,378.7,289.922,305.833,6.46,14.1883,0.0,153.917,884.18,16.1983,中
13:45:00,3.43064,2021-02-07,2021-02-07 13:45:00,358.133,273.972,292.233,6.20667,12.9033,0.0,47.5167,884.142,16.4633,中
13:50:00,3.47049,2021-02-07,2021-02-07 13:50:00,384.433,293.773,295.933,6.15667,12.5533,0.0,70.75,884.119,16.4167,中
13:55:00,3.55035,2021-02-07,2021-02-07 13:55:00,384.45,294.385,273.517,6.30833,13.0583,0.0,91.3667,884.107,16.38,中
14:00:00,4.05964,2021-02-07,2021-02-07 14:00:00,403.633,309.251,263.033,6.505,13.965,0.0,111.383,884.08,16.2617,中
14:05:00,4.58264,2021-02-07,2021-02-07 14:05:00,543.1,416.402,269.617,6.56167,14.8883,0.0,92.1833,884.09,16.1117,中
14:10:00,4.94167,2021-02-07,2021-02-07 14:10:00,479.733,369.214,275.333,6.69334,16.5417,0.0,76.8167,884.058,15.855,中
14:15:00,4.94313,2021-02-07,2021-02-07 14:15:00,592.467,455.812,264.85,6.88833,18.39,0.0,77.0,883.955,15.6183,中
14:20:00,4.55365,2021-02-07,2021-02-07 14:20:00,442.867,338.245,260.383,7.16667,19.7617,0.0,91.6,883.906,15.375,中
14:25:00,4.59226,2021-02-07,2021-02-07 14:25:00,487.617,371.102,251.45,7.39,20.3367,0.0,98.35,883.893,15.2317,中
14:30:00,5.29508,2021-02-07,2021-02-07 14:30:00,704.217,536.813,215.4,7.92667,22.6433,0.0,130.35,883.878,14.7117,中
14:35:00,6.51848,2021-02-07,2021-02-07 14:35:00,836.933,641.019,162.683,8.12334,24.4983,0.0,222.0,883.872,14.2283,中
14:40:00,7.13919,2021-02-07,2021-02-07 14:40:00,780.95,599.377,145.383,8.50667,28.745,0.0,219.833,883.847,14.0367,中
14:45:00,7.00323,2021-02-07,2021-02-07 14:45:00,738.167,562.096,165.433,9.04333,30.2283,0.0,211.817,883.895,13.545,中
14:50:00,6.21696,2021-02-07,2021-02-07 14:50:00,675.583,518.122,191.15,9.53167,30.6533,0.0,210.4,883.883,13.1167,中
14:55:00,6.04547,2021-02-07,2021-02-07 14:55:00,697.167,532.466,188.767,9.29667,29.0067,0.0,220.217,883.886,13.0633,中
15:00:00,6.17746,2021-02-07,2021-02-07 15:00:00,785.6,600.308,184.25,9.49,29.4383,0.0,255.517,883.911,12.915,中
15:05:00,6.38291,2021-02-07,2021-02-07 15:05:00,806.85,619.943,182.55,9.47666,29.435,0.0,289.117,883.938,12.9117,中
15:10:00,5.91274,2021-02-07,2021-02-07 15:10:00,598.8,458.299,158.85,9.80666,30.1217,0.0,297.55,883.927,12.54,中
15:15:00,6.16813,2021-02-07,2021-02-07 15:15:00,801.867,611.554,89.4333,9.625,27.595,0.0,334.333,883.982,12.3867,中
15:20:00,6.61251,2021-02-07,2021-02-07 15:20:00,885.017,677.395,45.9333,9.95333,28.525,0.0,248.817,883.94,12.045,中
15:25:00,7.35413,2021-02-07,2021-02-07 15:25:00,871.267,667.858,49.4833,9.945,29.1267,0.0,18.7833,883.918,12.22,中
15:30:00,7.03006,2021-02-07,2021-02-07 15:30:00,789.75,603.496,101.7,10.285,30.85,0.0,16.3333,883.875,11.9833,中
15:35:00,6.78877,2021-02-07,2021-02-07 15:35:00,842.583,642.829,127.183,10.6,32.1217,0.0,17.15,883.873,11.8083,中
15:40:00,5.87102,2021-02-07,2021-02-07 15:40:00,586.317,449.144,164.3,10.5483,30.4867,0.0,18.8667,883.848,11.935,中
15:45:00,5.16274,2021-02-07,2021-02-07 15:45:00,520.667,397.787,173.55,9.935,23.65,0.04,47.2667,883.896,12.365,中
15:50:00,4.60312,2021-02-07,2021-02-07 15:50:00,536.767,410.601,171.317,8.975,18.6683,0.00166667,102.667,883.918,13.2883,中
15:55:00,4.64241,2021-02-07,2021-02-07 15:55:00,501.383,382.997,173.117,9.12,18.2967,0.126667,168.133,883.933,13.125,中
16:00:00,4.62279,2021-02-07,2021-02-07 16:00:00,534.133,407.618,156.35,8.98,16.4983,0.435,53.2333,883.988,13.2267,中
16:05:00,4.37464,2021-02-07,2021-02-07 16:05:00,500.6,383.38,150.817,9.08167,16.6917,0.416667,75.4333,884.044,13.2433,中
16:10:00,4.36981,2021-02-07,2021-02-07 16:10:00,481.483,368.067,144.183,8.83833,16.0633,0.553333,161.4,884.1,13.5017,中
16:15:00,4.67486,2021-02-07,2021-02-07 16:15:00,536.317,409.925,124.85,8.765,16.2617,0.18,199.383,884.102,13.6067,中
16:20:00,5.5764,2021-02-07,2021-02-07 16:20:00,773.233,591.23,61.3667,8.82333,17.465,0.275,203.317,884.172,13.5933,中
16:25:00,6.36533,2021-02-07,2021-02-07 16:25:00,825.717,631.775,17.3167,9.17,19.4483,0.245,329.1,884.223,13.2867,中
16:30:00,6.66986,2021-02-07,2021-02-07 16:30:00,764.183,584.409,6.1,8.97666,19.5333,0.00333333,333.35,884.265,13.385,中
16:35:00,5.90334,2021-02-07,2021-02-07 16:35:00,660.7,506.672,7.65,9.18,20.3083,0.0116667,131.017,884.317,13.3433,中
16:40:00,4.26485,2021-02-07,2021-02-07 16:40:00,259.817,199.066,65.3167,9.16167,19.1217,0.0,123.267,884.388,13.2933,中
16:45:00,3.36369,2021-02-07,2021-02-07 16:45:00,321.417,244.991,81.5,8.82833,15.8733,0.0366667,230.233,884.455,13.4717,中
16:50:00,3.85717,2021-02-07,2021-02-07 16:50:00,679.917,520.06,17.4,8.77999,14.5967,0.37,308.0,884.487,13.6533,中
16:55:00,5.1617,2021-02-07,2021-02-07 16:55:00,702.517,537.489,0.0,9.165,16.9083,0.958333,254.733,884.549,13.4733,中
17:00:00,5.76946,2021-02-07,2021-02-07 17:00:00,657.6,503.191,0.0,9.62167,18.6633,0.153333,304.617,884.55,13.2267,中
17:05:00,5.42671,2021-02-07,2021-02-07 17:05:00,620.567,474.746,0.0,9.695,19.6367,0.0933333,341.433,884.584,13.1283,中
17:10:00,5.11381,2021-02-07,2021-02-07 17:10:00,601.1,459.944,0.0,9.635,17.95,0.378333,286.317,884.681,12.88,中
17:15:00,4.7999,2021-02-07,2021-02-07 17:15:00,556.067,425.327,0.0,9.46333,18.3717,0.015,267.967,884.713,13.0383,中
17:20:00,4.41431,2021-02-07,2021-02-07 17:20:00,484.383,370.719,0.0,9.59,18.1417,0.173333,297.533,884.708,12.9883,中
17:25:00,4.14778,2021-02-07,2021-02-07 17:25:00,491.75,376.431,0.0,9.74999,16.8367,0.638333,284.283,884.737,12.795,中
17:30:00,3.9507,2021-02-07,2021-02-07 17:30:00,470.85,360.43,0.0,9.71834,15.845,0.388333,167.433,884.716,12.7783,中
17:35:00,3.89903,2021-02-07,2021-02-07 17:35:00,455.267,348.253,0.0,9.61833,15.6417,0.0216667,226.65,884.72,12.8767,中
17:40:00,3.73097,2021-02-07,2021-02-07 17:40:00,451.467,345.41,0.0,9.68333,16.0933,0.0516667,210.85,884.69,12.92,中
17:45:00,3.44538,2021-02-07,2021-02-07 17:45:00,364.117,278.766,0.0,9.75,15.275,0.756667,214.833,884.738,12.7617,中
17:50:00,3.20568,2021-02-07,2021-02-07 17:50:00,381.533,291.822,0.0,9.6,14.2717,0.49,143.317,884.808,12.83,中
17:55:00,2.96874,2021-02-07,2021-02-07 17:55:00,358.183,274.074,0.0,9.39833,13.73,0.155,190.283,884.79,13.0567,中
18:00:00,2.82046,2021-02-07,2021-02-07 18:00:00,316.683,242.339,0.0,9.29999,13.3517,0.045,192.5,884.823,13.1883,中
18:05:00,2.56079,2021-02-07,2021-02-07 18:05:00,290.967,222.551,0.0,9.29999,13.0817,0.171667,239.3,884.878,13.1717,中
18:10:00,2.02006,2021-02-07,2021-02-07 18:10:00,190.763,146.102,5.55932,9.21356,12.2186,0.215254,222.492,884.885,13.0424,中
18:15:00,1.44375,2021-02-07,2021-02-07 18:15:00,116.25,89.046,22.0,8.855,10.8817,0.0633333,248.167,884.891,13.385,中
18:20:00,0.875212,2021-02-07,2021-02-07 18:20:00,85.4167,65.3948,31.65,8.485,9.58,0.133333,257.967,884.886,13.7617,中
18:25:00,0.604756,2021-02-07,2021-02-07 18:25:00,71.5667,54.7485,30.6667,8.32333,8.57,0.025,258.15,884.9,13.92,中
18:30:00,0.45886,2021-02-07,2021-02-07 18:30:00,54.25,41.5395,29.2333,8.19834,7.75667,0.0,261.233,884.962,14.075,中
18:35:00,0.35748,2021-02-07,2021-02-07 18:35:00,43.1167,33.0353,27.1167,8.07667,7.08167,0.0,259.917,884.985,14.1617,中
18:40:00,0.28236,2021-02-07,2021-02-07 18:40:00,30.7833,23.5493,24.9333,7.92833,6.41,0.0,274.267,885.012,14.31,中
18:45:00,0.22212,2021-02-07,2021-02-07 18:45:00,23.1333,17.697,21.7,7.75501,5.8,0.0,275.15,885.087,14.4217,中
18:50:00,0.169044,2021-02-07,2021-02-07 18:50:00,14.7333,11.271,16.9167,7.59667,5.2,0.0,273.733,885.132,14.4367,中
18:55:00,0.1196,2021-02-07,2021-02-07 18:55:00,0.0,0.0,2.65,7.37833,4.60333,0.0,274.533,885.122,14.515,中
19:00:00,0.0701147,2021-02-07,2021-02-07 19:00:00,10.2333,7.81575,0.0,7.075,3.98167,0.0,275.467,885.203,14.8283,中
09:00:00,0.000336,2021-02-08,2021-02-08 09:00:00,0.0,0.0,0.0,-3.7,-4.94833,0.0,194.0,883.948,26.625,中
09:05:00,0.00137563,2021-02-08,2021-02-08 09:05:00,0.0,0.0,0.0,-3.7,-4.96333,0.0,194.0,883.968,26.455,中
09:10:00,0.016529,2021-02-08,2021-02-08 09:10:00,0.0,0.0,0.0,-3.69833,-4.90333,0.0,193.717,883.916,26.3483,中
09:15:00,0.056873,2021-02-08,2021-02-08 09:15:00,10.4833,7.6245,15.15,-3.72167,-4.78333,0.0283333,192.35,883.935,26.3333,中
09:20:00,0.113169,2021-02-08,2021-02-08 09:20:00,21.1,16.1288,20.6833,-3.91333,-4.84833,0.085,190.667,884.014,26.705,中
09:25:00,0.16224,2021-02-08,2021-02-08 09:25:00,24.35,18.6405,22.1833,-4.09334,-4.79667,0.0233333,190.0,884.063,27.2533,中
09:30:00,0.214896,2021-02-08,2021-02-08 09:30:00,31.0,23.6895,28.2833,-4.08167,-4.90334,0.0,190.0,884.1,27.4767,中
09:35:00,0.304062,2021-02-08,2021-02-08 09:35:00,45.2833,34.578,46.8167,-3.96166,-5.02833,0.0,191.3,884.171,27.5083,中
09:40:00,0.415806,2021-02-08,2021-02-08 09:40:00,60.45,46.257,58.4167,-3.83667,-4.73,0.0,192.0,884.24,27.1,中
09:45:00,0.47859,2021-02-08,2021-02-08 09:45:00,56.9,43.5412,52.8667,-3.75833,-4.35333,0.0,192.967,884.185,26.9767,中
09:50:00,0.483936,2021-02-08,2021-02-08 09:50:00,56.1,42.8655,48.3333,-3.64667,-4.10333,0.0,193.0,884.196,26.83,中
09:55:00,0.498989,2021-02-08,2021-02-08 09:55:00,63.3333,48.4245,58.9167,-3.57833,-3.87667,0.0,193.0,884.196,26.5583,中
10:00:00,0.552341,2021-02-08,2021-02-08 10:00:00,75.65,57.8723,60.2667,-3.5,-3.675,0.0,192.95,884.247,26.3033,中
10:05:00,0.64655,2021-02-08,2021-02-08 10:05:00,89.6167,68.4547,57.9833,-3.60167,-3.675,0.0,191.6,884.302,26.2917,中
10:10:00,0.956285,2021-02-08,2021-02-08 10:10:00,139.633,106.603,90.8667,-3.725,-3.44167,0.00166667,272.317,884.383,26.5283,中
10:15:00,1.72481,2021-02-08,2021-02-08 10:15:00,288.733,220.69,143.183,-3.43667,-2.11333,0.0,328.0,884.416,26.4217,中
10:20:00,2.26107,2021-02-08,2021-02-08 10:20:00,301.7,231.438,156.3,-2.73167,0.17,0.0,327.833,884.375,25.5767,中
10:25:00,2.35556,2021-02-08,2021-02-08 10:25:00,211.833,162.384,122.75,-2.27833,1.56833,0.0,327.9,884.32,24.9567,中
10:30:00,1.83995,2021-02-08,2021-02-08 10:30:00,149.45,114.431,86.1333,-2.425,1.04,0.0316667,328.0,884.288,24.9567,中
10:35:00,1.80315,2021-02-08,2021-02-08 10:35:00,225.983,172.227,99.2,-2.6,0.475,0.0,328.0,884.39,25.2483,中
10:40:00,2.52672,2021-02-08,2021-02-08 10:40:00,457.25,350.09,135.65,-2.34333,1.44833,0.0,328.0,884.39,25.0717,中
10:45:00,3.30943,2021-02-08,2021-02-08 10:45:00,414.383,318.304,126.167,-1.95333,3.02333,0.0,328.0,884.418,24.3233,中
10:50:00,4.10626,2021-02-08,2021-02-08 10:50:00,514.8,393.427,156.5,-1.94333,4.4,0.131667,328.0,884.415,24.1317,中
10:55:00,4.48637,2021-02-08,2021-02-08 10:55:00,567.883,434.89,185.017,-1.84333,6.0,0.0533333,328.0,884.415,24.2067,中
11:00:00,4.48386,2021-02-08,2021-02-08 11:00:00,471.617,362.164,165.5,-1.565,7.485,0.0,328.0,884.448,24.3233,中
11:05:00,4.48549,2021-02-08,2021-02-08 11:05:00,467.533,356.414,182.567,-1.69667,6.78333,0.0,331.3,884.48,24.7117,中
11:10:00,4.09877,2021-02-08,2021-02-08 11:10:00,486.1,371.382,166.833,-1.49667,7.12667,0.0,185.033,884.479,24.645,中
11:15:00,4.26256,2021-02-08,2021-02-08 11:15:00,422.933,324.819,145.433,-1.38,7.105,0.0,31.0,884.448,24.4933,中
11:20:00,4.73999,2021-02-08,2021-02-08 11:20:00,689.95,526.703,223.833,-0.993334,8.335,0.0,34.1,884.372,24.155,中
11:25:00,4.87046,2021-02-08,2021-02-08 11:25:00,536.9,411.073,250.65,-0.503333,10.965,0.0,45.0,884.408,23.525,中
11:30:00,4.4995,2021-02-08,2021-02-08 11:30:00,417.45,320.624,213.667,-0.415,11.54,0.0166667,45.0,884.443,23.445,中
11:35:00,3.21925,2021-02-08,2021-02-08 11:35:00,248.167,189.886,136.133,-0.483333,9.835,0.0,45.0,884.352,23.4867,中
11:40:00,3.80997,2021-02-08,2021-02-08 11:40:00,570.883,435.361,180.017,-0.665,8.16667,0.0,75.3167,884.32,24.05,中
11:45:00,4.5887,2021-02-08,2021-02-08 11:45:00,651.783,502.133,202.483,0.015,10.86,0.0,81.9333,884.323,23.2783,中
11:50:00,5.45903,2021-02-08,2021-02-08 11:50:00,537.1,411.353,171.6,0.153333,11.4733,0.00333333,86.3333,884.217,22.905,中
11:55:00,5.62952,2021-02-08,2021-02-08 11:55:00,700.2,536.201,192.817,0.635,13.14,0.00666667,83.8667,884.21,22.54,中
12:00:00,6.18271,2021-02-08,2021-02-08 12:00:00,813.0,621.856,225.75,1.48333,15.9917,0.00666667,104.517,884.155,21.2967,中
12:05:00,5.98284,2021-02-08,2021-02-08 12:05:00,511.867,392.407,167.133,1.87,17.1117,0.0516667,131.617,884.085,20.8466,中
12:10:00,5.71635,2021-02-08,2021-02-08 12:10:00,549.883,419.666,138.483,1.9,15.4117,0.09,139.067,884.078,20.6117,中
12:15:00,5.98513,2021-02-08,2021-02-08 12:15:00,886.133,677.599,172.833,2.22333,15.5633,0.133333,111.35,884.107,20.145,中
12:20:00,6.74211,2021-02-08,2021-02-08 12:20:00,833.383,638.405,166.45,2.77667,16.6717,0.00333333,58.45,884.092,19.4267,中
12:25:00,6.905,2021-02-08,2021-02-08 12:25:00,693.5,525.836,130.867,3.00167,17.2033,0.00166667,86.25,884.073,19.05,中
12:30:00,6.87341,2021-02-08,2021-02-08 12:30:00,878.4,671.3,125.733,3.345,17.5267,0.00833333,81.0,884.062,18.4133,中
12:35:00,7.17448,2021-02-08,2021-02-08 12:35:00,859.317,656.599,112.017,3.75833,18.725,0.44,94.5,884.028,17.735,中
12:40:00,7.64163,2021-02-08,2021-02-08 12:40:00,886.817,678.517,108.65,4.115,19.3983,0.12,75.2667,883.958,17.4917,中
12:45:00,7.60803,2021-02-08,2021-02-08 12:45:00,890.05,680.939,108.717,4.52,20.3433,0.453333,96.9167,883.953,17.185,中
12:50:00,7.71334,2021-02-08,2021-02-08 12:50:00,892.033,682.482,104.917,4.73333,21.2867,0.153333,77.85,883.862,17.1367,中
12:55:00,7.73089,2021-02-08,2021-02-08 12:55:00,894.933,684.586,101.817,5.13,22.665,0.00666667,75.0833,883.845,16.7783,中
13:00:00,7.75245,2021-02-08,2021-02-08 13:00:00,900.933,689.227,98.85,5.58,23.45,0.055,97.8833,883.804,16.2033,中
13:05:00,7.78881,2021-02-08,2021-02-08 13:05:00,905.383,692.656,95.1333,5.70833,22.7217,0.228333,74.7167,883.788,15.9167,中
13:10:00,7.83243,2021-02-08,2021-02-08 13:10:00,913.183,698.522,92.15,5.845,22.0617,0.111667,62.6,883.738,15.97,中
13:15:00,7.88408,2021-02-08,2021-02-08 13:15:00,918.767,702.831,89.7,6.00667,21.0283,0.368333,53.5,883.685,15.8417,中
13:20:00,7.92746,2021-02-08,2021-02-08 13:20:00,923.417,706.427,86.65,6.245,20.33,0.515,52.9667,883.605,15.4817,中
13:25:00,7.95905,2021-02-08,2021-02-08 13:25:00,924.333,707.153,83.6167,6.54,21.17,0.0366667,49.5,883.535,15.2417,中
13:30:00,7.9776,2021-02-08,2021-02-08 13:30:00,927.533,709.55,80.95,6.975,21.4767,0.8,45.3667,883.506,14.55,中
13:35:00,7.98864,2021-02-08,2021-02-08 13:35:00,929.033,710.774,78.2833,7.07667,20.1233,0.475,57.1,883.441,14.43,中
13:40:00,8.00769,2021-02-08,2021-02-08 13:40:00,931.8,712.878,75.25,7.315,19.9833,0.155,54.1667,883.339,14.3483,中
13:45:00,8.02925,2021-02-08,2021-02-08 13:45:00,931.967,712.967,71.7667,7.60167,21.24,0.865,74.35,883.243,14.05,中
13:50:00,8.05382,2021-02-08,2021-02-08 13:50:00,935.383,715.543,67.7833,7.675,20.8167,0.203333,80.5,883.174,13.895,中
13:55:00,8.08391,2021-02-08,2021-02-08 13:55:00,939.717,718.896,62.9167,7.75166,19.6733,1.735,80.5667,883.052,13.835,中
14:00:00,8.11952,2021-02-08,2021-02-08 14:00:00,942.983,721.395,58.0,7.93333,19.4133,1.855,87.5833,882.956,13.5233,中
14:05:00,8.1481,2021-02-08,2021-02-08 14:05:00,944.767,722.734,53.1167,7.87833,18.7983,1.815,84.25,882.883,13.6917,中
14:10:00,8.1491,2021-02-08,2021-02-08 14:10:00,939.567,718.781,51.4,8.26333,19.7383,0.883333,87.9833,882.85,13.52,中
14:15:00,8.13054,2021-02-08,2021-02-08 14:15:00,937.417,717.136,48.2167,8.34,19.8467,1.17167,80.8167,882.735,13.43,中
14:20:00,8.10221,2021-02-08,2021-02-08 14:20:00,930.75,712.036,47.05,8.32833,19.245,1.50833,75.3333,882.682,13.5617,中
14:25:00,8.07614,2021-02-08,2021-02-08 14:25:00,928.817,710.507,45.1833,8.71833,19.9233,0.786667,73.4333,882.575,13.2233,中
14:30:00,8.05157,2021-02-08,2021-02-08 14:30:00,926.217,708.505,44.35,8.99667,20.8067,1.63833,79.5,882.518,12.9483,中
14:35:00,8.03477,2021-02-08,2021-02-08 14:35:00,925.55,708.071,41.8,9.0,18.84,2.55667,69.2333,882.455,12.5467,中
14:40:00,8.02073,2021-02-08,2021-02-08 14:40:00,922.5,705.712,38.4833,9.21333,19.45,1.46833,89.5,882.375,12.22,中
14:45:00,8.00468,2021-02-08,2021-02-08 14:45:00,919.667,703.545,35.4167,9.11834,19.15,2.51333,79.95,882.283,12.0633,中
14:50:00,7.98061,2021-02-08,2021-02-08 14:50:00,916.333,701.033,33.4667,9.025,18.2567,3.30833,78.15,882.18,12.1067,中
