time_of_day,value,date,time,GlobalR,DirectR,DiffuseR,AirT,CellT,WS,WD,P,RH,daylight_level
07:50:00,0.415731,2021-06-09,2021-06-09 07:50:00,78.0833,59.7465,130.8,17.7167,18.745,0.0,22.7,873.938,39.265,非常高
07:55:00,0.48371,2021-06-09,2021-06-09 07:55:00,79.4167,60.7283,136.5,17.795,19.0483,0.0,22.6833,873.957,39.18,非常高
08:00:00,0.569086,2021-06-09,2021-06-09 08:00:00,82.55,63.138,143.117,17.9333,19.3983,0.0,23.0,874.007,39.125,非常高
08:05:00,0.663838,2021-06-09,2021-06-09 08:05:00,87.8167,67.1288,148.967,18.57,20.35,0.0,23.0,874.085,37.925,非常高
08:10:00,0.775546,2021-06-09,2021-06-09 08:10:00,107.267,81.9443,155.583,18.8283,20.665,0.0,22.8333,874.105,37.2683,非常高
08:15:00,0.893588,2021-06-09,2021-06-09 08:15:00,133.633,102.102,161.65,18.8567,21.2283,0.0,21.95,874.155,37.4417,非常高
08:20:00,1.02246,2021-06-09,2021-06-09 08:20:00,161.533,123.458,167.633,19.0383,21.765,0.0,21.7833,874.2,36.915,非常高
08:25:00,1.16136,2021-06-09,2021-06-09 08:25:00,185.417,141.78,175.117,19.4517,22.5417,0.0,21.85,874.22,36.0233,非常高
08:30:00,1.30578,2021-06-09,2021-06-09 08:30:00,206.267,157.768,180.05,19.69,23.2883,0.0,20.4833,874.255,35.5117,非常高
08:35:00,1.46324,2021-06-09,2021-06-09 08:35:00,227.15,173.68,188.05,20.0117,23.8983,0.0,22.4833,874.26,34.9683,非常高
08:40:00,1.61819,2021-06-09,2021-06-09 08:40:00,251.067,191.939,195.683,19.91,23.805,0.0,24.0,874.225,35.055,非常高
08:45:00,1.77965,2021-06-09,2021-06-09 08:45:00,269.467,206.117,201.567,19.7867,24.2667,0.0,24.9667,874.188,35.755,非常高
08:50:00,1.93661,2021-06-09,2021-06-09 08:50:00,286.767,219.364,208.717,19.87,24.505,0.015,25.1,874.18,35.6117,非常高
08:55:00,2.09557,2021-06-09,2021-06-09 08:55:00,301.817,230.839,215.967,20.1117,25.1683,0.0,31.3667,874.215,35.4867,非常高
09:00:00,2.25804,2021-06-09,2021-06-09 09:00:00,318.817,243.818,223.667,20.4083,25.5217,0.00166667,41.7833,874.277,34.8083,非常高
09:05:00,2.41951,2021-06-09,2021-06-09 09:05:00,334.767,255.982,230.917,20.5767,25.7433,0.0516667,34.0167,874.333,34.7717,非常高
09:10:00,2.58749,2021-06-09,2021-06-09 09:10:00,353.383,270.313,238.7,20.5583,25.985,0.0133333,91.1667,874.343,34.895,非常高
09:15:00,2.74946,2021-06-09,2021-06-09 09:15:00,372.167,284.669,245.417,20.635,26.3817,0.0383333,40.25,874.308,34.8667,非常高
09:20:00,2.90943,2021-06-09,2021-06-09 09:20:00,389.417,297.815,252.4,20.84,27.14,0.055,54.75,874.335,34.5983,非常高
09:25:00,3.06387,2021-06-09,2021-06-09 09:25:00,406.35,310.819,259.667,21.1417,28.2983,0.0,91.6833,874.357,34.2183,非常高
09:30:00,3.21531,2021-06-09,2021-06-09 09:30:00,421.65,322.524,266.55,21.6717,29.46,0.0233333,86.2333,874.337,33.5983,非常高
09:35:00,3.37026,2021-06-09,2021-06-09 09:35:00,437.467,334.611,271.95,22.2917,30.9717,0.00166667,66.6833,874.343,32.5083,非常高
09:40:00,3.51969,2021-06-09,2021-06-09 09:40:00,453.35,346.762,279.433,22.48,31.415,0.0783333,64.3333,874.378,32.3967,非常高
09:45:00,3.67263,2021-06-09,2021-06-09 09:45:00,469.25,358.925,284.2,22.445,31.595,0.00666667,71.2833,874.342,33.12,非常高
09:50:00,3.82207,2021-06-09,2021-06-09 09:50:00,487.35,372.759,291.083,22.5433,31.5984,0.166667,63.7833,874.293,33.1583,非常高
09:55:00,3.96749,2021-06-09,2021-06-09 09:55:00,501.783,383.826,296.417,22.6683,32.2267,0.02,77.5833,874.257,33.3083,非常高
10:00:00,4.11692,2021-06-09,2021-06-09 10:00:00,518.2,396.359,302.867,22.8067,32.2583,0.535,56.65,874.227,33.6267,非常高
10:05:00,4.25482,2021-06-09,2021-06-09 10:05:00,533.267,407.873,308.95,22.895,32.3517,0.201667,50.0667,874.132,34.09,非常高
10:10:00,4.39523,2021-06-09,2021-06-09 10:10:00,547.7,418.927,316.05,23.2633,33.4233,0.188333,53.95,874.097,34.0067,非常高
10:15:00,4.5241,2021-06-09,2021-06-09 10:15:00,562.817,430.529,323.467,23.4317,33.36,0.69,50.6333,874.07,34.195,非常高
10:20:00,4.661,2021-06-09,2021-06-09 10:20:00,576.017,440.627,331.467,23.3867,33.1833,0.431667,55.25,874.028,34.3683,非常高
10:25:00,4.75577,2021-06-09,2021-06-09 10:25:00,583.617,446.479,335.833,23.525,33.0683,1.42333,61.0,873.972,34.0,非常高
10:30:00,4.8355,2021-06-09,2021-06-09 10:30:00,585.083,447.589,337.467,23.7683,33.5933,0.556667,55.7333,873.935,33.3483,非常高
10:35:00,4.94382,2021-06-09,2021-06-09 10:35:00,605.383,462.978,344.683,24.1383,34.0533,0.71,49.8,873.927,31.84,非常高
10:40:00,5.10027,2021-06-09,2021-06-09 10:40:00,627.883,480.343,353.683,24.5217,35.0634,0.19,59.0,873.887,31.3017,非常高
10:45:00,5.27778,2021-06-09,2021-06-09 10:45:00,643.0,491.908,358.4,25.045,36.3533,0.69,64.7,873.813,30.3733,非常高
10:50:00,5.41518,2021-06-09,2021-06-09 10:50:00,657.967,503.344,359.067,24.85,34.89,1.19,51.0167,873.795,30.3567,非常高
10:55:00,5.5265,2021-06-09,2021-06-09 10:55:00,671.367,513.57,364.083,25.125,35.56,0.676667,59.5833,873.802,29.8933,非常高
11:00:00,5.6293,2021-06-09,2021-06-09 11:00:00,685.433,524.331,369.883,25.39,35.7767,0.918333,55.2,873.77,29.1617,非常高
11:05:00,5.72959,2021-06-09,2021-06-09 11:05:00,697.667,533.702,373.933,25.79,36.84,1.39167,51.5,873.74,28.1583,非常高
11:10:00,5.83389,2021-06-09,2021-06-09 11:10:00,710.25,543.316,379.35,25.8117,37.62,0.343333,67.7667,873.732,27.82,非常高
11:15:00,5.94271,2021-06-09,2021-06-09 11:15:00,725.167,554.727,387.633,26.1533,38.43,0.763333,63.3,873.708,27.2367,非常高
11:20:00,6.06707,2021-06-09,2021-06-09 11:20:00,741.133,566.929,402.933,26.605,39.9117,0.436667,71.45,873.66,27.1733,非常高
11:25:00,6.24208,2021-06-09,2021-06-09 11:25:00,764.917,585.047,429.067,26.855,39.74,1.9,62.95,873.64,27.4367,非常高
11:30:00,6.25862,2021-06-09,2021-06-09 11:30:00,738.617,565.105,452.917,26.925,39.0067,1.14,48.65,873.595,26.72,非常高
11:35:00,6.37446,2021-06-09,2021-06-09 11:35:00,775.0,592.633,504.033,27.28,39.0717,1.77833,50.85,873.582,26.8333,非常高
11:40:00,6.05319,2021-06-09,2021-06-09 11:40:00,700.0,535.385,504.417,27.48,39.0634,1.09,60.55,873.554,26.245,非常高
11:45:00,5.77134,2021-06-09,2021-06-09 11:45:00,600.983,458.975,466.483,27.4834,39.0517,1.235,84.4,873.53,25.5767,非常高
11:50:00,5.4688,2021-06-09,2021-06-09 11:50:00,632.717,484.079,451.667,27.415,38.1983,0.87,59.4333,873.512,26.01,非常高
11:55:00,5.97862,2021-06-09,2021-06-09 11:55:00,816.9,624.469,499.117,27.7933,39.59,0.726667,85.9333,873.465,26.0817,非常高
12:00:00,5.95683,2021-06-09,2021-06-09 12:00:00,698.95,535.78,451.883,28.2983,39.9983,2.58167,50.05,873.435,25.2383,非常高
12:05:00,6.23213,2021-06-09,2021-06-09 12:05:00,643.583,491.359,402.8,27.87,37.925,1.375,68.85,873.457,25.745,非常高
12:10:00,6.24075,2021-06-09,2021-06-09 12:10:00,839.533,640.764,459.533,27.9883,38.3217,2.97667,66.2333,873.43,25.1133,非常高
12:15:00,6.78774,2021-06-09,2021-06-09 12:15:00,845.867,647.088,465.667,28.3617,39.7133,2.09833,57.1833,873.422,25.7217,非常高
12:20:00,6.83275,2021-06-09,2021-06-09 12:20:00,785.8,600.818,447.2,28.7,40.82,1.405,63.4667,873.418,25.0683,非常高
12:25:00,6.87231,2021-06-09,2021-06-09 12:25:00,873.283,667.96,468.133,29.045,40.79,2.855,59.8667,873.342,23.635,非常高
12:30:00,7.00983,2021-06-09,2021-06-09 12:30:00,905.483,692.453,504.367,29.3783,42.11,1.62833,75.0333,873.282,22.99,非常高
12:35:00,7.08844,2021-06-09,2021-06-09 12:35:00,871.483,665.779,544.167,29.7067,42.2067,3.17667,84.1,873.265,21.3517,非常高
12:40:00,6.78238,2021-06-09,2021-06-09 12:40:00,713.133,546.019,526.0,29.6866,39.965,3.755,63.9333,873.252,20.025,非常高
12:45:00,5.90517,2021-06-09,2021-06-09 12:45:00,568.817,434.061,492.367,29.64,38.9733,3.01333,79.8333,873.187,19.8333,非常高
12:50:00,5.91565,2021-06-09,2021-06-09 12:50:00,761.433,583.045,593.1,29.4683,37.065,4.695,52.8333,873.177,19.6,非常高
12:55:00,5.95964,2021-06-09,2021-06-09 12:55:00,814.383,623.424,634.167,30.1033,38.6383,4.955,61.9,873.048,18.2783,非常高
13:00:00,5.82965,2021-06-09,2021-06-09 13:00:00,480.35,367.174,503.25,29.7983,36.3317,6.30333,53.3167,873.003,17.495,非常高
13:05:00,5.40305,2021-06-09,2021-06-09 13:05:00,612.267,466.994,569.75,29.8433,36.495,2.35,65.2333,872.92,17.2417,非常高
13:10:00,5.27082,2021-06-09,2021-06-09 13:10:00,636.35,485.775,546.267,30.1917,38.2533,2.46333,67.9667,872.78,18.0283,非常高
13:15:00,6.51892,2021-06-09,2021-06-09 13:15:00,943.95,722.185,608.667,30.4567,40.1283,2.055,64.5333,872.701,17.7167,非常高
13:20:00,6.44192,2021-06-09,2021-06-09 13:20:00,715.517,551.935,527.333,30.7833,42.7383,1.07,80.2667,872.692,17.425,非常高
13:25:00,6.1286,2021-06-09,2021-06-09 13:25:00,499.783,382.054,501.433,30.6167,41.0083,2.09167,75.2667,872.624,16.2917,非常高
13:30:00,5.60817,2021-06-09,2021-06-09 13:30:00,727.45,555.02,612.933,30.43,39.5983,2.99333,98.6167,872.535,16.3417,非常高
13:35:00,5.8946,2021-06-09,2021-06-09 13:35:00,717.683,548.288,584.783,30.5217,40.0883,3.15,89.0,872.492,16.7717,非常高
13:40:00,6.25016,2021-06-09,2021-06-09 13:40:00,809.567,618.834,604.85,30.5633,40.59,2.37167,78.5,872.432,16.69,非常高
13:45:00,6.2542,2021-06-09,2021-06-09 13:45:00,764.733,584.945,549.75,30.9767,40.7733,2.64333,72.0667,872.344,16.4267,非常高
13:50:00,6.63464,2021-06-09,2021-06-09 13:50:00,905.783,692.848,544.033,31.285,40.8967,3.94333,52.2833,872.283,14.735,非常高
13:55:00,7.08076,2021-06-09,2021-06-09 13:55:00,894.983,684.649,513.9,31.8234,42.775,2.52,66.0,872.215,14.7017,非常高
14:00:00,7.3334,2021-06-09,2021-06-09 14:00:00,877.3,671.326,480.35,31.7416,42.7117,4.60667,51.65,872.158,14.2317,非常高
14:05:00,7.3219,2021-06-09,2021-06-09 14:05:00,886.9,678.721,485.267,31.64,41.64,3.26333,56.3833,872.072,14.4033,非常高
14:10:00,7.10718,2021-06-09,2021-06-09 14:10:00,892.833,683.094,499.533,31.57,42.88,2.96,84.9667,871.948,12.7617,非常高
14:15:00,7.05413,2021-06-09,2021-06-09 14:15:00,833.6,638.074,496.783,32.065,44.99,1.84833,70.6167,871.961,13.2617,非常高
14:20:00,6.39016,2021-06-09,2021-06-09 14:20:00,659.983,504.454,465.267,31.8617,42.5433,1.94833,56.5333,871.91,13.035,非常高
14:25:00,6.14923,2021-06-09,2021-06-09 14:25:00,715.367,547.217,505.45,31.6617,41.8633,1.06333,62.4167,871.875,12.9567,非常高
14:30:00,5.36265,2021-06-09,2021-06-09 14:30:00,537.017,410.754,445.783,31.77,42.1933,1.65833,88.2667,871.873,11.9483,非常高
14:35:00,5.2521,2021-06-09,2021-06-09 14:35:00,463.183,353.659,427.8,31.7066,41.155,1.03,76.75,871.837,12.0,非常高
14:40:00,5.76903,2021-06-09,2021-06-09 14:40:00,896.65,686.001,539.833,32.0467,41.7217,1.03833,55.8167,871.862,12.0233,非常高
14:45:00,6.60263,2021-06-09,2021-06-09 14:45:00,900.583,688.985,476.483,32.32,44.0633,1.14667,67.15,871.785,11.7967,非常高
14:50:00,6.78538,2021-06-09,2021-06-09 14:50:00,702.033,537.655,424.333,32.8467,45.08,1.65167,61.3833,871.7,12.0683,非常高
14:55:00,6.25576,2021-06-09,2021-06-09 14:55:00,692.55,529.444,436.483,32.415,42.1,2.37167,62.1333,871.676,12.3967,非常高
15:00:00,6.13746,2021-06-09,2021-06-09 15:00:00,875.7,670.025,451.283,32.2333,43.6983,1.00333,94.8833,871.721,12.1267,非常高
15:05:00,6.36477,2021-06-09,2021-06-09 15:05:00,816.683,624.304,457.867,32.6833,46.0467,0.718333,99.1,871.62,12.255,非常高
15:10:00,6.16863,2021-06-09,2021-06-09 15:10:00,596.817,457.024,430.7,32.76,46.585,1.07833,82.05,871.592,11.8883,非常高
15:15:00,5.86702,2021-06-09,2021-06-09 15:15:00,740.95,567.643,487.8,32.625,44.2367,0.818333,82.9833,871.527,12.045,非常高
15:20:00,6.03036,2021-06-09,2021-06-09 15:20:00,792.217,606.161,458.817,32.555,43.2433,1.53167,91.75,871.51,11.7833,非常高
15:25:00,6.29562,2021-06-09,2021-06-09 15:25:00,785.817,600.359,417.1,32.9367,44.8133,0.8,63.6833,871.443,11.8683,非常高
15:30:00,5.63759,2021-06-09,2021-06-09 15:30:00,601.0,462.009,369.433,32.84,44.5067,1.73667,89.8167,871.307,11.9867,非常高
15:35:00,5.18717,2021-06-09,2021-06-09 15:35:00,499.15,382.245,356.05,32.4167,42.0533,2.08,83.3333,871.265,12.1233,非常高
15:40:00,4.83008,2021-06-09,2021-06-09 15:40:00,582.217,446.403,411.8,32.2267,39.1683,3.65667,67.9667,871.232,11.87,非常高
15:45:00,5.23379,2021-06-09,2021-06-09 15:45:00,712.583,545.662,483.583,32.6883,40.4033,1.23667,74.1667,871.17,11.7567,非常高
15:50:00,5.55349,2021-06-09,2021-06-09 15:50:00,700.033,536.392,492.317,32.81,41.2933,1.73667,55.95,871.13,11.5667,非常高
15:55:00,5.79191,2021-06-09,2021-06-09 15:55:00,694.5,530.413,499.017,33.0133,43.0233,2.52833,69.6,871.05,11.6233,非常高
16:00:00,5.52173,2021-06-09,2021-06-09 16:00:00,656.25,503.37,478.633,32.9,42.11,2.71333,75.1833,871.042,11.585,非常高
16:05:00,5.51841,2021-06-09,2021-06-09 16:05:00,682.667,522.202,493.783,33.0267,42.075,0.885,73.6,871.0,11.535,非常高
16:10:00,5.38922,2021-06-09,2021-06-09 16:10:00,597.617,455.596,473.6,33.8267,45.1367,0.253333,287.067,870.951,10.385,非常高
16:15:00,5.37689,2021-06-09,2021-06-09 16:15:00,697.333,533.039,498.6,34.1683,44.83,2.555,229.733,870.88,10.1183,非常高
16:20:00,5.25927,2021-06-09,2021-06-09 16:20:00,577.117,441.379,471.4,33.57,42.8233,1.67333,85.0,870.822,11.0533,非常高
16:25:00,4.8075,2021-06-09,2021-06-09 16:25:00,524.95,401.689,451.933,33.195,41.33,3.37667,62.85,870.742,11.3983,非常高
16:30:00,4.41852,2021-06-09,2021-06-09 16:30:00,441.183,336.625,436.25,32.795,38.6417,3.44,59.6667,870.72,11.6283,非常高
16:35:00,4.02176,2021-06-09,2021-06-09 16:35:00,423.583,324.156,441.333,32.5683,38.455,0.815,66.9667,870.615,11.8083,非常高
16:40:00,3.8261,2021-06-09,2021-06-09 16:40:00,392.783,300.53,402.967,32.5483,38.4317,1.44,68.7333,870.628,11.795,非常高
16:45:00,3.81672,2021-06-09,2021-06-09 16:45:00,478.783,364.931,407.633,32.4517,37.4233,3.47833,57.5333,870.68,12.1383,非常高
16:50:00,3.63103,2021-06-09,2021-06-09 16:50:00,391.983,300.008,352.183,32.4933,37.3783,1.39833,69.4,870.632,12.51,非常高
16:55:00,3.75996,2021-06-09,2021-06-09 16:55:00,450.05,343.88,370.533,32.5283,37.1217,2.07,60.85,870.591,12.1283,非常高
17:00:00,3.62707,2021-06-09,2021-06-09 17:00:00,376.717,287.806,329.7,32.695,37.6317,0.791667,78.3167,870.542,12.3883,非常高
17:05:00,4.3288,2021-06-09,2021-06-09 17:05:00,586.933,448.367,387.717,32.7717,37.5817,3.4,74.1,870.502,12.3483,非常高
17:10:00,4.51975,2021-06-09,2021-06-09 17:10:00,552.95,423.249,325.667,33.1416,38.7767,2.27,83.0333,870.466,11.9817,非常高
17:15:00,4.75294,2021-06-09,2021-06-09 17:15:00,483.333,369.839,276.367,32.9667,38.18,2.77667,81.1,870.405,12.285,非常高
17:20:00,4.32805,2021-06-09,2021-06-09 17:20:00,487.533,372.682,266.267,32.9933,37.9433,2.25333,51.2167,870.403,12.1283,非常高
17:25:00,4.17059,2021-06-09,2021-06-09 17:25:00,470.783,360.302,249.8,33.0766,39.095,0.593333,84.6167,870.338,12.32,非常高
17:30:00,4.04822,2021-06-09,2021-06-09 17:30:00,465.633,355.98,230.717,33.015,38.615,2.34667,71.4333,870.32,12.275,非常高
17:35:00,3.82257,2021-06-09,2021-06-09 17:35:00,402.65,308.142,204.45,33.04,38.3917,1.63167,72.2,870.348,12.4433,非常高
17:40:00,3.62048,2021-06-09,2021-06-09 17:40:00,406.5,311.431,205.133,32.9967,38.3617,1.22833,80.05,870.39,12.6083,非常高
17:45:00,3.31367,2021-06-09,2021-06-09 17:45:00,364.283,278.626,190.333,32.7533,37.6683,1.34667,80.7167,870.412,12.7033,非常高
17:50:00,3.26503,2021-06-09,2021-06-09 17:50:00,359.283,274.597,197.433,32.6667,37.4617,0.838333,72.7833,870.401,13.035,非常高
17:55:00,3.17885,2021-06-09,2021-06-09 17:55:00,394.683,301.971,206.283,32.9467,37.3417,1.66167,58.4333,870.431,12.375,非常高
18:00:00,2.8564,2021-06-09,2021-06-09 18:00:00,302.717,231.77,170.783,32.875,37.5383,1.81333,92.5333,870.367,12.7317,非常高
18:05:00,2.61885,2021-06-09,2021-06-09 18:05:00,260.133,197.702,169.867,32.3367,36.1367,1.29333,83.25,870.37,12.8733,非常高
18:10:00,2.58903,2021-06-09,2021-06-09 18:10:00,363.567,278.23,199.033,32.55,36.0,1.96167,80.35,870.363,12.6917,非常高
18:15:00,2.88132,2021-06-09,2021-06-09 18:15:00,340.833,260.916,172.45,33.0117,36.8633,0.238333,84.4667,870.401,12.62,非常高
18:20:00,2.88319,2021-06-09,2021-06-09 18:20:00,315.45,241.408,154.033,33.4367,37.2717,1.545,79.8667,870.416,12.43,非常高
18:25:00,2.66773,2021-06-09,2021-06-09 18:25:00,295.017,225.751,142.5,33.0917,36.4,2.47333,82.3333,870.405,12.3617,非常高
18:30:00,2.3115,2021-06-09,2021-06-09 18:30:00,241.633,184.798,125.583,32.8567,35.9433,1.21333,77.0833,870.46,12.5967,非常高
18:35:00,1.88813,2021-06-09,2021-06-09 18:35:00,163.667,125.141,111.133,32.5783,34.67,3.69333,52.3,870.523,12.4067,非常高
18:40:00,1.70009,2021-06-09,2021-06-09 18:40:00,206.75,158.24,147.483,32.4783,34.3017,1.21667,74.5167,870.487,12.4083,非常高
18:45:00,1.76511,2021-06-09,2021-06-09 18:45:00,230.2,176.128,169.533,33.165,35.67,0.00333333,36.25,870.472,11.9217,非常高
18:50:00,1.71308,2021-06-09,2021-06-09 18:50:00,164.333,125.945,141.35,33.6183,36.1117,0.765,86.95,870.499,11.5867,非常高
18:55:00,1.5437,2021-06-09,2021-06-09 18:55:00,143.5,109.752,128.133,33.01,35.7383,0.0,119.45,870.527,11.8867,非常高
19:00:00,1.34668,2021-06-09,2021-06-09 19:00:00,134.0,102.688,128.267,33.5533,35.7183,0.0983333,65.3833,870.552,12.4233,非常高
19:05:00,1.24892,2021-06-09,2021-06-09 19:05:00,109.367,83.7802,118.45,33.1233,35.12,0.833333,88.3,870.622,12.845,非常高
19:10:00,1.03118,2021-06-09,2021-06-09 19:10:00,90.1,68.9265,104.617,32.23,34.0417,0.196667,116.883,870.68,12.9117,非常高
19:15:00,0.778368,2021-06-09,2021-06-09 19:15:00,80.3667,61.506,95.6,31.9034,33.6483,0.0,102.467,870.753,13.2883,非常高
19:20:00,0.695879,2021-06-09,2021-06-09 19:20:00,77.7667,59.4787,94.0333,31.9,33.4217,0.0,207.1,870.78,13.5033,非常高
19:25:00,0.714934,2021-06-09,2021-06-09 19:25:00,84.4833,64.617,106.3,31.745,33.1533,0.005,170.8,870.799,13.885,非常高
19:30:00,0.779006,2021-06-09,2021-06-09 19:30:00,94.95,72.5985,127.767,31.6316,33.165,0.0366667,150.367,870.835,13.8117,非常高
19:35:00,0.822586,2021-06-09,2021-06-09 19:35:00,94.3,72.1522,129.817,31.7,33.3284,0.0683333,147.867,870.88,14.0383,非常高
19:40:00,0.785369,2021-06-09,2021-06-09 19:40:00,80.0667,61.2765,108.917,31.7167,33.3967,0.223333,169.667,870.908,13.25,非常高
19:45:00,0.671537,2021-06-09,2021-06-09 19:45:00,66.4333,50.8343,88.9333,31.785,33.2733,0.1,185.433,870.913,13.2717,非常高
19:50:00,0.554929,2021-06-09,2021-06-09 19:50:00,56.0167,42.8782,75.6333,31.8034,32.97,1.49333,249.45,870.967,12.8283,非常高
19:55:00,0.475729,2021-06-09,2021-06-09 19:55:00,53.4833,40.9275,73.8667,32.0816,32.79,2.50833,190.7,870.963,12.185,非常高
20:00:00,0.403333,2021-06-09,2021-06-09 20:00:00,42.2833,32.3595,57.9833,32.1417,32.685,2.25333,119.033,870.951,12.1,非常高
20:05:00,0.326016,2021-06-09,2021-06-09 20:05:00,31.3,23.9573,42.35,31.9933,32.4167,5.525,246.417,871.008,11.9817,非常高
20:10:00,0.251328,2021-06-09,2021-06-09 20:10:00,27.15,20.7825,37.8833,31.8067,32.1617,3.83833,278.8,871.042,12.085,非常高
20:15:00,0.222504,2021-06-09,2021-06-09 20:15:00,27.9833,21.42,40.7833,31.6966,32.0033,4.85,266.833,871.074,12.02,非常高
20:20:00,0.212256,2021-06-09,2021-06-09 20:20:00,26.4,20.2215,38.6833,31.6133,31.9067,3.03167,213.333,871.135,12.0867,非常高
20:25:00,0.189576,2021-06-09,2021-06-09 20:25:00,19.5167,14.9558,27.7167,31.5633,31.8267,3.63333,243.817,871.175,12.1083,非常高
20:30:00,0.144984,2021-06-09,2021-06-09 20:30:00,3.6,2.754,18.55,31.455,31.665,3.37167,273.733,871.222,12.2,非常高
20:35:00,0.082872,2021-06-09,2021-06-09 20:35:00,0.0,0.0,2.45,31.4,31.5383,2.31333,205.167,871.277,12.26,非常高
20:40:00,0.035831,2021-06-09,2021-06-09 20:40:00,0.0,0.0,0.0,31.3484,31.4567,2.795,268.267,871.355,12.3333,非常高
20:45:00,0.005263,2021-06-09,2021-06-09 20:45:00,0.0,0.0,0.0,31.2483,31.3134,3.77,258.1,871.405,12.4,非常高
20:50:00,0.000623,2021-06-09,2021-06-09 20:50:00,0.0,0.0,0.0,31.195,31.2333,2.99833,274.467,871.472,12.41,非常高
20:55:00,0.0002056,2021-06-09,2021-06-09 20:55:00,0.0,0.0,0.0,31.1,31.1033,0.846667,281.167,871.531,12.4883,非常高
21:00:00,7.76e-05,2021-06-09,2021-06-09 21:00:00,0.0,0.0,0.0,31.0233,30.8734,0.626667,215.567,871.61,12.505,非常高
07:00:00,0.147152,2021-06-10,2021-06-10 07:00:00,24.9,19.0103,32.0333,22.1,21.755,0.0,192.717,873.838,29.2567,非常高
07:05:00,0.19628,2021-06-10,2021-06-10 07:05:00,30.5167,23.3197,39.4,22.1416,21.9067,0.0,198.767,873.906,29.1,非常高
07:10:00,0.229326,2021-06-10,2021-06-10 07:10:00,30.5167,23.358,38.4167,22.1367,22.0567,0.0,303.717,874.08,29.1117,非常高
07:15:00,0.222246,2021-06-10,2021-06-10 07:15:00,26.8,20.502,31.1667,22.03,22.1,0.0,294.517,874.157,29.2434,非常高
07:20:00,0.21723,2021-06-10,2021-06-10 07:20:00,29.0333,22.1723,32.3,22.0,22.0233,0.0,236.117,874.161,29.63,非常高
07:25:00,0.235152,2021-06-10,2021-06-10 07:25:00,35.6667,27.234,40.9667,22.0,21.77,0.0,240.0,874.21,30.78,非常高
07:30:00,0.274128,2021-06-10,2021-06-10 07:30:00,38.3667,29.3632,43.2833,21.9367,21.8817,0.00333333,267.9,874.248,30.54,非常高
07:35:00,0.324468,2021-06-10,2021-06-10 07:35:00,44.7167,34.17,52.8167,21.95,22.0516,0.0,272.9,874.295,30.2917,非常高
07:40:00,0.378132,2021-06-10,2021-06-10 07:40:00,54.3333,41.5395,65.7667,22.0,22.2367,0.401667,202.517,874.332,29.6633,非常高
07:45:00,0.453828,2021-06-10,2021-06-10 07:45:00,65.0833,49.7122,87.6333,22.1066,22.5833,0.426667,218.083,874.381,29.6967,非常高
07:50:00,0.527854,2021-06-10,2021-06-10 07:50:00,73.4,56.0107,101.717,22.26,22.8834,1.15333,295.467,874.478,29.4017,非常高
07:55:00,0.623573,2021-06-10,2021-06-10 07:55:00,93.3667,71.4,128.4,22.1166,22.9017,1.38333,268.0,874.508,29.6567,非常高
08:00:00,0.744102,2021-06-10,2021-06-10 08:00:00,108.267,82.773,155.2,22.2617,23.335,0.291667,252.433,874.55,29.39,非常高
08:05:00,0.863505,2021-06-10,2021-06-10 08:05:00,117.933,90.1935,167.45,22.6383,24.0667,0.123333,244.983,874.554,29.2283,非常高
08:10:00,0.994882,2021-06-10,2021-06-10 08:10:00,138.7,106.042,197.017,22.7,24.3017,0.0633333,283.333,874.584,30.0467,非常高
08:15:00,1.09969,2021-06-10,2021-06-10 08:15:00,152.283,116.459,207.017,22.7484,24.7533,0.0216667,306.05,874.595,30.4833,非常高
08:20:00,1.21953,2021-06-10,2021-06-10 08:20:00,167.467,128.048,217.3,22.8817,25.2617,0.0183333,309.017,874.607,30.7133,非常高
08:25:00,1.32383,2021-06-10,2021-06-10 08:25:00,184.467,141.053,224.517,23.0433,25.8317,0.00166667,292.767,874.575,30.7467,非常高
08:30:00,1.42412,2021-06-10,2021-06-10 08:30:00,194.833,149.009,224.883,23.245,26.5833,0.0,309.117,874.585,30.6066,非常高
08:35:00,1.54071,2021-06-10,2021-06-10 08:35:00,210.5,160.905,234.267,23.55,27.3383,0.0,268.033,874.607,30.2167,非常高
08:40:00,1.65755,2021-06-10,2021-06-10 08:40:00,231.25,176.868,249.433,23.785,28.555,0.0,290.367,874.602,29.7417,非常高
08:45:00,1.80548,2021-06-10,2021-06-10 08:45:00,244.367,186.8,258.233,24.0283,29.5883,0.01,302.3,874.622,29.3783,非常高
08:50:00,1.95917,2021-06-10,2021-06-10 08:50:00,268.767,205.555,282.017,24.255,30.4067,0.0,252.233,874.64,28.9567,非常高
08:55:00,2.09274,2021-06-10,2021-06-10 08:55:00,265.683,203.133,278.3,24.32,30.9883,0.005,249.983,874.705,28.72,非常高
09:00:00,2.22713,2021-06-10,2021-06-10 09:00:00,294.367,224.783,297.117,24.5,30.9817,0.00166667,259.183,874.779,28.2233,非常高
09:05:00,2.33845,2021-06-10,2021-06-10 09:05:00,308.483,235.99,303.317,24.6067,32.0433,0.0,256.433,874.784,28.06,非常高
09:10:00,2.46213,2021-06-10,2021-06-10 09:10:00,320.7,245.297,308.7,24.8983,32.9217,0.0,266.0,874.763,27.6,非常高
09:15:00,2.56292,2021-06-10,2021-06-10 09:15:00,332.583,254.401,312.633,25.075,33.2683,0.015,233.817,874.747,27.32,非常高
